RCDTS,zip_code,county
150162990252964,60618,Cook
150162990252965,60645,Cook
150162990252966,60629,Cook
150162990252967,60607,Cook
150162990252968,60632,Cook
150162990252969,60617,Cook
150162990252970,60629,Cook
150162990252971,60629,Cook
150162990252972,60609,Cook
150162990253075,60612,Cook
150162990253338,60630,Cook
150162990253339,60614,Cook
150162990253600,60608,Cook
150162990253715,60616,Cook
150162990253732,60608,Cook
150162990253735,60612,Cook
150162990253743,60659,Cook
150162990253753,60641,Cook
150162990253760,60656,Cook
150162990253761,60638,Cook
150162990253762,60631,Cook
150162990253765,60636,Cook
150162990253781,60655,Cook
150162990253784,60609,Cook
150162990253787,60609,Cook
150162990253796,60621,Cook
150162990253805,60649,Cook
150162990253806,60629,Cook
150162990253815,60643,Cook
150162990259301,60649,Cook
150162990259302,60624,Cook
150162990259505,60631,Cook
150162990259506,60636,Cook
150162990259507,60624,Cook
150162990259508,60652,Cook
150162990259509,60618,Cook
150162990259510,60632,Cook
150162990259511,60628,Cook
150162990259512,60622,Cook
150169000250000,60609,Cook
15016900025201C,60609,Cook
150169010250000,60646,Cook
15016901025201C,60639,Cook
150169020250000,60629,Cook
15016902025201C,60629,Cook
150169040250000,60619,Cook
15016904025201C,60619,Cook
15016904025202C,60621,Cook
150169050250000,60603,Cook
15016905025001C,60603,Cook
160194240260000,60135,Dekalb
160194240260001,60135,Dekalb
160194240261003,60135,Dekalb
160194240262004,60145,Dekalb
160194240262005,60135,Dekalb
160194250260000,60550,Dekalb
160194250260001,60550,Dekalb
160194250261001,60556,Dekalb
160194250262002,60550,Dekalb
160194260260000,60146,Dekalb
160194260260003,60146,Dekalb
160194260262001,60146,Dekalb
160194270260000,60178,Dekalb
160194270260001,60178,Dekalb
160194270261002,60178,Dekalb
160194270262004,60178,Dekalb
160194270262005,60178,Dekalb
160194270262006,60178,Dekalb
160194270262007,60178,Dekalb
160194270262008,60178,Dekalb
160194280260000,60115,Dekalb
160194280260011,60115,Dekalb
160194280261010,60115,Dekalb
160194280261011,60115,Dekalb
160194280262001,60115,Dekalb
160194280262005,60115,Dekalb
160194280262006,60115,Dekalb
160194280262007,60115,Dekalb
160194280262008,60115,Dekalb
160194280262009,60112,Dekalb
160194280262011,60115,Dekalb
160194280262012,60150,Dekalb
160194280262014,60115,Dekalb
160194280263001,60115,Dekalb
160194280263002,60115,Dekalb
160194290260000,60520,Dekalb
160194290260003,60520,Dekalb
160194290262001,60511,Dekalb
160194290262002,60520,Dekalb
160194300260000,60548,Dekalb
160194300260001,60548,Dekalb
160194300261001,60548,Dekalb
160194300262003,60548,Dekalb
160194300262004,60548,Dekalb
160194300262006,60548,Dekalb
160194320260000,60552,Dekalb
160194320260003,60552,Dekalb
160194320261001,60552,Dekalb
160194320262001,60552,Dekalb
170200150260000,61727,Dewitt
170200150260001,61727,Dewitt
170200150261002,61727,Dewitt
170200150262003,61727,Dewitt
170200150262004,61727,Dewitt
170200150262005,61727,Dewitt
170200180260000,61842,Dewitt
170200180260001,61842,Dewitt
170200180262003,61842,Dewitt
170200180262005,61854,Dewitt
170530050260000,61364,Livingston
170530050260001,61364,Livingston
170530050262001,61364,Livingston
17053006J260000,60946,Livingston
17053006J260001,60929,Livingston
17053006J262005,60946,Livingston
17053006J262006,60959,Livingston
170530080260000,61739,Livingston
170530080260001,61739,Livingston
170530080261001,61741,Livingston
170530080262001,61726,Livingston
170530080262005,61739,Livingston
170530080262006,60921,Livingston
170530080262007,61741,Livingston
170530740270000,61740,Livingston
170530740270001,61740,Livingston
170530740272001,61740,Livingston
170530900170000,61764,Livingston
170530900170001,61764,Livingston
170532300170000,60420,Livingston
170532300170001,60420,Livingston
17053232020000,60420,Livingston
17053232022001,60420,Livingston
17053425040000,61743,Livingston
17053425042001,61743,Livingston
17053426040000,61319,Livingston
17053426042001,61319,Livingston
17053429040000,61764,Livingston
17053429041001,61764,Livingston
17053429042002,61764,Livingston
17053429042004,61764,Livingston
17053429042005,61764,Livingston
17053435040000,60460,Livingston
17053435042001,60460,Livingston
17053438040000,61769,Livingston
17053438042001,61769,Livingston
170540210260000,62643,Logan
170540210260001,62643,Logan
170540210262004,62635,Logan
170540230260000,62548,Logan
170540230260001,62548,Logan
170540230262002,62548,Logan
17054027020000,62656,Logan
17054027021001,62656,Logan
17054027022004,62656,Logan
17054027022006,62656,Logan
17054027022007,62656,Logan
17054027023001,62656,Logan
17054061040000,62656,Logan
17054061042001,62656,Logan
17054088020000,62666,Logan
17054088022005,62666,Logan
17054092040000,62656,Logan
17054092042001,62656,Logan
170544040160000,62656,Logan
170544040160001,62656,Logan
170640020260000,61752,McLean
170640020260003,61752,McLean
170640020261002,61752,McLean
170640020262001,61752,McLean
170640030260000,61736,McLean
170640030260002,61736,McLean
170640030261001,61736,McLean
170640030262001,61736,McLean
170640040260000,61745,McLean
170640040260001,61745,McLean
170640040261001,61745,McLean
170640040262002,61745,McLean
170640050260000,61761,McLean
170640050260001,61761,McLean
170640050260002,61761,McLean
170640050260003,61761,McLean
17064005026001C,61761,McLean
170640050261002,61761,McLean
170640050261003,61761,McLean
170640050261004,61761,McLean
170640050261005,61704,McLean
170640050262002,61761,McLean
170640050262003,61704,McLean
170640050262004,61725,McLean
170640050262005,61761,McLean
170640050262007,61761,McLean
170640050262008,61761,McLean
170640050262009,61748,McLean
170640050262010,61761,McLean
170640050262012,61704,McLean
170640050262013,61761,McLean
170640050262014,61776,McLean
170640050262015,61705,McLean
170640050262016,61761,McLean
170640050262017,61705,McLean
170640050262018,61761,McLean
170640050262019,61705,McLean
170640050263001,61704,McLean
170640050263002,61761,McLean
170640070260000,61753,McLean
170640070260002,61753,McLean
170640070261001,61753,McLean
170640070262001,61753,McLean
170640160260000,61774,McLean
170640160260009,61774,McLean
170640160261001,61774,McLean
170640160262002,61723,McLean
170640160262003,61732,McLean
170640160262006,61759,McLean
170640190260000,61728,McLean
170640190260001,61728,McLean
170640190261001,61728,McLean
170640190262002,61728,McLean
170640870250000,61701,McLean
170640870250001,61701,McLean
170640870251002,61701,McLean
170640870252003,61701,McLean
170640870252006,61701,McLean
170640870252009,61701,McLean
170640870252011,61701,McLean
170640870252012,61704,McLean
170640870252013,61701,McLean
170640870253001,61701,McLean
19022002020000,60106,Dupage
19022002021001,60106,Dupage
19022002022005,60106,Dupage
19022002022006,60106,Dupage
19022004020000,60101,Dupage
19022004021009,60101,Dupage
19022004022002,60101,Dupage
19022004022003,60101,Dupage
19022004022004,60101,Dupage
19022004022005,60101,Dupage
19022004022008,60101,Dupage
19022004022010,60101,Dupage
19022004022011,60101,Dupage
19022004023002,60101,Dupage
19022007020000,60191,Dupage
19022007021004,60191,Dupage
19022007022002,60191,Dupage
19022007022003,60191,Dupage
19022007023001,60191,Dupage
19022010020000,60143,Dupage
19022010021001,60143,Dupage
19022010022002,60143,Dupage
19022010022003,60143,Dupage
19022011020000,60172,Dupage
19022011021003,60172,Dupage
19022011022001,60157,Dupage
19022011022002,60157,Dupage
19022012020000,60172,Dupage
19022012021005,60172,Dupage
19022012022004,60172,Dupage
19022013020000,60108,Dupage
19022013021001,60108,Dupage
19022013022002,60108,Dupage
19022013022004,60108,Dupage
19022015020000,60139,Dupage
19022015021004,60139,Dupage
19022015022001,60139,Dupage
19022015022003,60139,Dupage
19022015022004,60108,Dupage
19022015022006,60139,Dupage
19022016020000,60139,Dupage
19022016021004,60139,Dupage
19022016022001,60139,Dupage
19022016022005,60139,Dupage
19022016023001,60139,Dupage
19022020020000,60133,Dupage
19022020021001,60133,Dupage
19022020022002,60172,Dupage
19022020022003,60133,Dupage
19022020023001,60133,Dupage
19022025020000,60185,Dupage
19022025021001,60185,Dupage
19022025022002,60188,Dupage
19022033020000,60185,Dupage
19022033021006,60185,Dupage
19022033022001,60185,Dupage
19022033022002,60185,Dupage
19022033022004,60185,Dupage
19022033022005,60185,Dupage
19022033022006,60185,Dupage
19022033022007,60185,Dupage
19022033023001,60185,Dupage
19022034020000,60190,Dupage
19022034022001,60190,Dupage
19022034022002,60190,Dupage
19022041020000,60137,Dupage
19022041021009,60137,Dupage
19022041022001,60137,Dupage
19022041022002,60137,Dupage
19022041022003,60137,Dupage
19022041022004,60137,Dupage
19022041022005,60137,Dupage
19022044020000,60148,Dupage
19022044021009,60148,Dupage
19022044022001,60148,Dupage
19022044022005,60148,Dupage
19022044022009,60148,Dupage
19022044022010,60148,Dupage
19022044022012,60148,Dupage
19022044022013,60148,Dupage
19022044023001,60148,Dupage
19022045020000,60181,Dupage
19022045021006,60181,Dupage
19022045021007,60181,Dupage
19022045022001,60181,Dupage
19022045022010,60181,Dupage
19022045022011,60148,Dupage
19022045022013,60148,Dupage
19022045022015,60148,Dupage
19022045022016,60148,Dupage
19022045023002,60181,Dupage
19022048020000,60181,Dupage
19022048021003,60181,Dupage
19022048022001,60126,Dupage
19022048022002,60181,Dupage
19022053020000,60523,Dupage
19022053021001,60523,Dupage
19022053022002,60523,Dupage
19022053023001,60523,Dupage
19022058020000,60515,Dupage
19022058021014,60515,Dupage
19022058021015,60516,Dupage
19022058022001,60515,Dupage
19022058022002,60516,Dupage
19022058022003,60516,Dupage
19022058022004,60515,Dupage
19022058022005,60516,Dupage
19022058022006,60516,Dupage
19022058022007,60516,Dupage
19022058022008,60515,Dupage
19022058022010,60515,Dupage
19022058022013,60515,Dupage
19022058022014,60515,Dupage
19022060020000,60559,Dupage
19022060021001,60527,Dupage
19022060022001,60514,Dupage
19022060022002,60559,Dupage
19022061020000,60561,Dupage
19022061021004,60561,Dupage
19022061022001,60561,Dupage
19022061022002,60561,Dupage
19022062020000,60527,Dupage
19022062021001,60527,Dupage
19022062022002,60527,Dupage
19022063020000,60561,Dupage
19022063021001,60561,Dupage
19022063022002,60561,Dupage
19022066020000,60516,Dupage
19022066021001,60516,Dupage
19022066022002,60561,Dupage
19022066022004,60516,Dupage
19022068020000,60517,Dupage
19022068021001,60517,Dupage
19022068022001,60517,Dupage
19022068022002,60517,Dupage
19022068022003,60517,Dupage
19022068022004,60517,Dupage
19022068022005,60517,Dupage
19022068022006,60517,Dupage
190220860170000,60521,Dupage
190220860170001,60521,Dupage
190220860170002,60561,Dupage
190220860173001,60561,Dupage
190220870170000,60137,Dupage
190220870170001,60148,Dupage
190220870170002,60188,Dupage
190220870170003,60137,Dupage
190220870170004,60137,Dupage
190220880160000,60101,Dupage
190220880160001,60101,Dupage
190220880160002,60181,Dupage
19022089040000,60137,Dupage
19022089041003,60137,Dupage
19022089042001,60137,Dupage
19022089042002,60189,Dupage
19022089042004,60137,Dupage
19022089042006,60137,Dupage
19022093040000,60108,Dupage
19022093041004,60108,Dupage
19022093042001,60188,Dupage
19022093042004,60188,Dupage
19022093042006,60188,Dupage
19022093042007,60133,Dupage
19022093042009,60188,Dupage
19022093042010,60188,Dupage
19022093042011,60188,Dupage
19022093043001,60108,Dupage
190220940160000,60185,Dupage
190220940160001,60185,Dupage
190220990160000,60516,Dupage
190220990160001,60515,Dupage
190220990160002,60516,Dupage
190221000160000,60106,Dupage
190221000160001,60106,Dupage
190221080160000,60172,Dupage
190221080160001,60172,Dupage
190221080163001,60108,Dupage
19022180040000,60527,Dupage
19022180041001,60527,Dupage
19022180042002,60527,Dupage
19022181040000,60521,Dupage
19022181041002,60521,Dupage
19022181041003,60514,Dupage
19022181042001,60527,Dupage
19022181042003,60521,Dupage
19022181042004,60521,Dupage
19022181042006,60521,Dupage
19022181042007,60514,Dupage
19022181042008,60521,Dupage
19022181042009,60514,Dupage
190222000260000,60189,Dupage
190222000260020,60189,Dupage
190222000260021,60187,Dupage
190222000261001,60187,Dupage
190222000261017,60189,Dupage
190222000261018,60187,Dupage
190222000261020,60555,Dupage
190222000262001,60187,Dupage
190222000262002,60187,Dupage
190222000262006,60189,Dupage
190222000262007,60187,Dupage
190222000262008,60187,Dupage
190222000262009,60189,Dupage
190222000262010,60190,Dupage
190222000262011,60187,Dupage
190222000262012,60187,Dupage
190222000262013,60189,Dupage
190222000262014,60189,Dupage
190222000262016,60555,Dupage
190222000262018,60555,Dupage
190222000263001,60187,Dupage
190222010260000,60559,Dupage
190222010260001,60559,Dupage
190222010261004,60559,Dupage
190222010262001,60559,Dupage
190222010262002,60559,Dupage
190222010263001,60559,Dupage
190222020260000,60532,Dupage
190222020260001,60532,Dupage
190222020261002,60532,Dupage
190222020262006,60532,Dupage
190222030260000,60540,Dupage
190222030260001,60540,Dupage
190222030260013,60563,Dupage
190222030261009,60565,Dupage
190222030261010,60563,Dupage
190222030261011,60540,Dupage
190222030261012,60565,Dupage
190222030261013,60532,Dupage
190222030262002,60540,Dupage
190222030262003,60540,Dupage
190222030262004,60540,Dupage
190222030262005,60563,Dupage
190222030262006,60540,Dupage
190222030262007,60540,Dupage
190222030262008,60565,Dupage
190222030262012,60563,Dupage
190222030262013,60540,Dupage
190222030262014,60565,Dupage
190222030262015,60565,Dupage
190222030262016,60565,Dupage
190222030262017,60565,Dupage
190222030262018,60565,Dupage
190222030263001,60540,Dupage
190222040260000,60504,Dupage
190222040260001,60504,Dupage
190222040260002,60564,Dupage
190222040260005,60502,Dupage
190222040261001,60563,Dupage
190222040261002,60564,Dupage
190222040261003,60502,Dupage
190222040261004,60564,Dupage
190222040261005,60504,Dupage
190222040261006,60564,Dupage
190222040261007,60504,Dupage
190222040262002,60563,Dupage
190222040262005,60564,Dupage
190222040262006,60563,Dupage
190222040262007,60504,Dupage
190222040262008,60504,Dupage
190222040262009,60565,Dupage
190222040262010,60540,Dupage
190222040262012,60504,Dupage
190222040262013,60564,Dupage
190222040262015,60502,Dupage
190222040262016,60564,Dupage
190222040262017,60564,Dupage
190222040262018,60540,Dupage
190222040262019,60564,Dupage
190222040262020,60504,Dupage
190222040262021,60502,Dupage
190222040262022,60564,Dupage
190222040262023,60490,Dupage
190222040262024,60564,Dupage
190222040262025,60565,Dupage
190222040262026,60564,Dupage
190222040263001,60504,Dupage
190222040263003,60564,Dupage
190222040263005,60563,Dupage
190222050260000,60126,Dupage
190222050260003,60126,Dupage
190222050261001,60126,Dupage
190222050261002,60126,Dupage
190222050261012,60126,Dupage
190222050262002,60126,Dupage
190222050262003,60126,Dupage
190222050262004,60126,Dupage
190222050262005,60126,Dupage
190222050262006,60126,Dupage
190222050262007,60126,Dupage
190222050262008,60126,Dupage
190222050262009,60126,Dupage
190222050263001,60126,Dupage
200240010260000,62806,Edwards
200240010260005,62806,Edwards
200240010262001,62806,Edwards
200240010262004,62476,Edwards
200300070260000,62954,Gallatin
200300070260001,62954,Gallatin
200300070261001,62954,Gallatin
200300070262001,62954,Gallatin
200330100260000,62859,Hamilton
200330100260002,62859,Hamilton
200330100262002,62828,Hamilton
200330100262004,62859,Hamilton
200330100263001,62859,Hamilton
200350010260000,62931,Hardin
200350010260003,62931,Hardin
200350010261001,62931,Hardin
200350010262001,62931,Hardin
200760010260000,62938,Pope
200760010260001,62938,Pope
200760010262002,62938,Pope
200830010260000,62935,Saline
200830010260001,62935,Saline
200830010261001,62935,Saline
200830010262002,62935,Saline
200830010263001,62935,Saline
200830020260000,62917,Saline
200830020260001,62917,Saline
200830020262002,62917,Saline
200830030260000,62946,Saline
200830030260001,62946,Saline
200830030261002,62946,Saline
200830030262009,62946,Saline
200830030262010,62946,Saline
200830030263001,62946,Saline
200830040260000,62930,Saline
200830040260001,62930,Saline
200830040261002,62930,Saline
200830040262004,62930,Saline
200930170240000,62410,Wabash
200930170242001,62410,Wabash
200933480260000,62863,Wabash
200933480260001,62863,Wabash
200933480261003,62863,Wabash
200933480262003,62863,Wabash
200933480262005,62863,Wabash
20096006040000,62837,Wayne
20096006042001,62837,Wayne
20096014040000,62842,Wayne
20096014042001,62842,Wayne
20096017040000,62837,Wayne
20096017042001,62837,Wayne
200961000260000,62895,Wayne
200961000260001,62895,Wayne
200961000262005,62895,Wayne
20096112040000,62837,Wayne
20096112042001,62837,Wayne
20096112042002,62837,Wayne
200962000260000,62823,Wayne
200962000260001,62823,Wayne
200962000261001,62823,Wayne
200962000262002,62446,Wayne
200962000262003,62850,Wayne
200962250160000,62837,Wayne
200962250160001,62837,Wayne
200970010260000,62844,White
200970010260003,62844,White
200970010262002,62844,White
200970030260000,62869,White
200970030260001,62869,White
200970030262002,62869,White
200970050260000,62821,White
200970050260001,62821,White
200970050261007,62821,White
200970050262005,62821,White
200970050262006,62821,White
200970050262007,62821,White
200970050263001,62821,White
200970050263002,62821,White
21028047040000,62812,Franklin
21028047041002,62812,Franklin
21028047042001,62812,Franklin
21028091040000,62890,Franklin
21028091042001,62890,Franklin
210280990260000,62822,Franklin
210280990260001,62822,Franklin
210280990262001,62822,Franklin
210281030130000,62812,Franklin
210281030130001,62812,Franklin
21028115040000,62836,Franklin
21028115042001,62836,Franklin
210281680260000,62896,Franklin
210281680260001,62896,Franklin
210281680261002,62896,Franklin
210281680262003,62896,Franklin
210281680262004,62896,Franklin
210281740260000,62890,Franklin
210281740260001,62890,Franklin
210281740262001,62890,Franklin
210281880260000,62999,Franklin
210281880260001,62999,Franklin
210281880261001,62999,Franklin
210281880262003,62999,Franklin
210281960260000,62884,Franklin
210281960260001,62884,Franklin
210281960261001,62884,Franklin
210281960262001,62884,Franklin
210440010260000,62939,Johnson
210440010260001,62939,Johnson
210440010262001,62939,Johnson
21044032030000,62972,Johnson
21044032032003,62972,Johnson
21044043030000,62912,Johnson
21044043032001,62912,Johnson
21044055020000,62995,Johnson
21044055022001,62995,Johnson
21044064020000,62923,Johnson
21044064022001,62923,Johnson
210441330170000,62995,Johnson
210441330170001,62995,Johnson
210610010260000,62960,Massac
210610010260001,62960,Massac
210610010261001,62960,Massac
210610010262001,62960,Massac
210610010262002,62960,Massac
210610010262003,62960,Massac
210610010262006,62910,Massac
210610010262010,62910,Massac
210610380260000,62953,Massac
210610380260001,62953,Massac
210610380262001,62953,Massac
211000010260000,62951,Williamson
211000010260001,62951,Williamson
211000010262002,62951,Williamson
211000010262003,62951,Williamson
211000010262004,62974,Williamson
211000020260000,62959,Williamson
211000020260001,62959,Williamson
211000020261002,62959,Williamson
211000020262003,62922,Williamson
211000020262004,62959,Williamson
211000020262005,62959,Williamson
211000020262007,62959,Williamson
211000020262010,62959,Williamson
211000030260000,62959,Williamson
211000030260001,62959,Williamson
211000030262001,62959,Williamson
211000040260000,62948,Williamson
211000040260001,62948,Williamson
211000040261001,62948,Williamson
211000040262008,62948,Williamson
211000040262010,62948,Williamson
211000050260000,62918,Williamson
211000050260001,62918,Williamson
211000050261001,62918,Williamson
211000050262001,62918,Williamson
211000050262006,62918,Williamson
240320010260000,60416,Grundy
240320010260001,60416,Grundy
240320010261002,60416,Grundy
240320010262003,60416,Grundy
240320010262004,60416,Grundy
240320010262005,60416,Grundy
24032002C20000,60444,Grundy
24032002C21002,60444,Grundy
24032002C22001,60444,Grundy
24032024C40000,60450,Grundy
24032024C42001,60450,Grundy
24032054020000,60450,Grundy
24032054021006,60450,Grundy
24032054022004,60450,Grundy
24032060C40000,60450,Grundy
24032060C42001,60450,Grundy
24032072C40000,60424,Grundy
24032072C42001,60424,Grundy
240320730170000,60424,Grundy
240320730170001,60424,Grundy
24032074030000,60474,Grundy
24032074032001,60474,Grundy
24032075020000,60407,Grundy
24032075022001,60407,Grundy
240321010160000,60450,Grundy
240321010160001,60450,Grundy
240321110160000,60447,Grundy
240321110160001,60447,Grundy
24032201040000,60447,Grundy
24032201041002,60447,Grundy
24032201042001,60447,Grundy
24032201042002,60447,Grundy
24032201042003,60404,Grundy
24032201042004,60447,Grundy
24032201042005,60431,Grundy
24032201043001,60447,Grundy
240470180160000,60541,Kendall
240470180160001,60541,Kendall
24047066040000,60541,Kendall
24047066041001,60541,Kendall
24047066042001,60541,Kendall
240470880260000,60545,Kendall
240470880260001,60545,Kendall
240470880261001,60545,Kendall
240470880262002,60545,Kendall
240470880262003,60545,Kendall
240470880262004,60545,Kendall
24047090040000,60541,Kendall
24047090042001,60541,Kendall
240471150260000,60560,Kendall
240471150260001,60560,Kendall
240471150261001,60560,Kendall
240471150262002,60560,Kendall
240471150262003,60560,Kendall
240471150262004,60512,Kendall
240471150262005,60560,Kendall
240471150262007,60560,Kendall
240471150262008,60560,Kendall
240471150262009,60560,Kendall
240471150263001,60560,Kendall
240471150263002,60560,Kendall
240473080260000,60543,Kendall
240473080260001,60543,Kendall
240473080260002,60543,Kendall
240473080261002,60543,Kendall
240473080261003,60543,Kendall
240473080261004,60503,Kendall
240473080261005,60543,Kendall
240473080261006,60585,Kendall
240473080262004,60538,Kendall
240473080262005,60538,Kendall
240473080262006,60543,Kendall
240473080262007,60503,Kendall
240473080262008,60543,Kendall
240473080262009,60503,Kendall
240473080262010,60538,Kendall
240473080262011,60543,Kendall
240473080262012,60543,Kendall
240473080262013,60503,Kendall
240473080262014,60585,Kendall
240473080262015,60543,Kendall
240473080262016,60543,Kendall
240473080263001,60543,Kendall
240473080263003,60543,Kendall
240473080263004,60543,Kendall
260290010260000,61501,Fulton
260290010260001,61501,Fulton
260290010261001,61501,Fulton
260290010262001,61501,Fulton
260290020260000,61482,Fulton
260290020260001,61482,Fulton
260290020261001,61482,Fulton
260290020262006,61482,Fulton
260290030260000,61427,Fulton
260290030260001,61427,Fulton
260290030261001,61427,Fulton
260290030262003,61427,Fulton
260290040260000,61544,Fulton
260290040260001,61544,Fulton
260290040261001,61544,Fulton
260290040262005,61544,Fulton
260290660250000,61520,Fulton
260290660250001,61520,Fulton
260290660251002,61520,Fulton
260290660252003,61520,Fulton
260290660252008,61520,Fulton
260290660252009,61520,Fulton
260290970260000,61542,Fulton
260290970260001,61542,Fulton
260290970262002,61542,Fulton
260343070160000,62321,Hancock
260343070160001,62321,Hancock
260343160260000,62379,Hancock
260343160260001,62379,Hancock
260343160262003,62379,Hancock
26034317040000,62321,Hancock
26034317041006,62321,Hancock
26034317042005,62321,Hancock
260343250260000,62354,Hancock
260343250262002,62354,Hancock
26034327040000,62330,Hancock
26034327042002,62330,Hancock
260343280240000,62341,Hancock
260343280240001,62341,Hancock
260343280242004,62341,Hancock
260343370260000,62311,Hancock
260343370260001,62311,Hancock
260343370262006,62316,Hancock
26034347040000,61450,Hancock
26034347042005,61450,Hancock
260621030260000,62326,McDonough
260621030260001,62326,McDonough
260621030261001,62326,McDonough
260621030262001,61438,McDonough
260621030262002,62326,McDonough
260621700260000,61422,McDonough
260621700260001,61422,McDonough
260621700261002,61422,McDonough
260621700262003,61422,McDonough
260621850260000,61455,McDonough
260621850260001,61455,McDonough
260621850261001,61455,McDonough
260621850262004,61455,McDonough
260621850262008,61455,McDonough
260621850263001,61455,McDonough
260850050260000,62681,Schuyler
260850050260001,62681,Schuyler
260850050262002,62681,Schuyler
260850050262004,62681,Schuyler
28006017040000,61349,Bureau
28006017042001,61349,Bureau
28006084040000,61337,Bureau
28006084042001,61337,Bureau
28006094040000,61329,Bureau
28006094042001,61329,Bureau
28006098020000,61320,Bureau
28006098022001,61320,Bureau
28006099040000,61362,Bureau
28006099042002,61362,Bureau
280061030220000,61322,Bureau
280061030220001,61322,Bureau
280061030222001,61322,Bureau
28006115020000,61356,Bureau
28006115021001,61356,Bureau
28006115022004,61356,Bureau
28006115022005,61356,Bureau
28006115022007,61356,Bureau
28006115023002,61368,Bureau
28006115023004,61368,Bureau
280063030260000,61330,Bureau
280063030260001,61330,Bureau
280063030262004,61330,Bureau
280063400260000,61338,Bureau
280063400260001,61338,Bureau
280063400262001,61376,Bureau
280063400262005,61379,Bureau
280063400262006,61338,Bureau
280065000150000,61356,Bureau
280065000150001,61356,Bureau
280065020170000,61362,Bureau
280065020170001,61362,Bureau
280065050160000,61349,Bureau
280065050160001,61349,Bureau
28037190020000,61241,Henry
28037190022001,61241,Henry
280372230260000,61273,Henry
280372230260001,61273,Henry
280372230261003,61273,Henry
280372230262002,61273,Henry
280372240260000,61434,Henry
280372240260001,61434,Henry
280372240262004,61434,Henry
280372250260000,61490,Henry
280372250260001,61490,Henry
280372250262003,61413,Henry
280372260260000,61234,Henry
280372260260001,61234,Henry
280372260262002,61234,Henry
280372270260000,61238,Henry
280372270260002,61238,Henry
280372270262001,61238,Henry
280372280260000,61254,Henry
280372280260001,61254,Henry
280372280261002,61254,Henry
280372280262003,61254,Henry
280372280262004,61254,Henry
280372280262005,61254,Henry
280372290260000,61443,Henry
280372290260001,61443,Henry
280372290261001,61443,Henry
280372290262002,61443,Henry
280372290262004,61443,Henry
280372290262005,61443,Henry
280372290262007,61345,Henry
280372290263003,61443,Henry
280372300260000,61443,Henry
280372300260002,61443,Henry
280372300262001,61443,Henry
280880010260000,61421,Stark
280880010261001,61421,Stark
280880010262001,61421,Stark
280881000260000,61491,Stark
280881000260001,61483,Stark
280881000261001,61483,Stark
280881000262002,61491,Stark
300020010220000,62914,Alexander
300020010220001,62914,Alexander
300020010222004,62914,Alexander
300020050260000,62988,Alexander
300020050260001,62988,Alexander
300020050261001,62988,Alexander
300020050262002,62988,Alexander
30039086030000,62924,Jackson
30039086032001,62924,Jackson
30039095020000,62901,Jackson
30039095021004,62901,Jackson
30039095022003,62901,Jackson
30039095022005,62901,Jackson
30039095022008,62901,Jackson
30039130040000,62902,Jackson
30039130042001,62902,Jackson
30039140040000,62903,Jackson
30039140042001,62903,Jackson
300391650160000,62902,Jackson
300391650160001,62901,Jackson
300391760260000,62916,Jackson
300391760260001,62916,Jackson
300391760261001,62916,Jackson
300391760262008,62916,Jackson
300391860260000,62966,Jackson
300391860260001,62966,Jackson
300391860261002,62966,Jackson
300391860262009,62966,Jackson
300391860262010,62966,Jackson
300391860263001,62966,Jackson
300391960260000,62932,Jackson
300391960260001,62932,Jackson
300391960261002,62994,Jackson
300391960262003,62932,Jackson
300391960262004,62994,Jackson
30073005020000,62888,Perry
30073005022001,62888,Perry
30073050020000,62274,Perry
30073050022001,62274,Perry
30073050022002,62274,Perry
300731010160000,62274,Perry
300731010160001,62274,Perry
30073204040000,62274,Perry
30073204042001,62274,Perry
300733000260000,62832,Perry
300733000260001,62832,Perry
300733000262002,62832,Perry
300733000262003,62832,Perry
300771000260000,62992,Pulaski
300771000260001,62992,Pulaski
300771000262004,62992,Pulaski
300771010260000,62964,Pulaski
300771010260001,62964,Pulaski
300771010262005,62964,Pulaski
30091016040000,62912,Union
30091016042001,62912,Union
300910170220000,62920,Union
300910170220001,62920,Union
300910170221001,62920,Union
300910170222002,62920,Union
30091037040000,62906,Union
30091037041001,62906,Union
30091037042002,62906,Union
30091037042003,62906,Union
30091043040000,62952,Union
30091043042001,62952,Union
300910660220000,62926,Union
300910660220001,62926,Union
300910660221001,62926,Union
300910660222001,62926,Union
300910810160000,62906,Union
300910810160001,62906,Union
300910840260000,62998,Union
300910840260001,62998,Union
300910840261002,62998,Union
300910840262005,62998,Union
310450460220000,60120,Kane
310450460220001,60120,Kane
310450460220002,60123,Kane
310450460220003,60107,Kane
310450460220004,60103,Kane
310450460220005,60177,Kane
310450460221001,60103,Kane
310450460221003,60123,Kane
310450460221004,60103,Kane
310450460221005,60120,Kane
310450460221006,60123,Kane
310450460221007,60120,Kane
310450460221008,60107,Kane
310450460221009,60177,Kane
310450460221045,60107,Kane
310450460222006,60192,Kane
310450460222007,60120,Kane
310450460222008,60192,Kane
310450460222009,60103,Kane
310450460222010,60123,Kane
310450460222011,60120,Kane
310450460222012,60177,Kane
310450460222013,60120,Kane
310450460222016,60123,Kane
310450460222017,60107,Kane
310450460222019,60107,Kane
310450460222020,60123,Kane
310450460222021,60123,Kane
310450460222022,60120,Kane
310450460222024,60133,Kane
310450460222025,60123,Kane
310450460222026,60120,Kane
310450460222027,60107,Kane
310450460222028,60133,Kane
310450460222029,60133,Kane
310450460222031,60107,Kane
310450460222032,60120,Kane
310450460222034,60107,Kane
